Route Number,Source,Destination,Container Size,Carrier,Travel Mode,Fixed Freight Cost,Port/Airport/Rail Handling Cost,Bunker/ Fuel Cost,Documentation Cost,Equipment Cost,Extra Cost,Warehouse Cost,Transit Duty,CustomClearance time (hours),Port/Airport/Rail Handling time (hours),Extra Time,Transit time (hours),Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
942,Singapore Railway Station,Malaysia Railway Station,67,DHL,Sea,425,269,102,54,255,78,199.50223125276557,7.733700495870723,49,56,5,196.57265985701864,1,1,0,1,0,0,0
943,Singapore Warehouse,Wuxi Port,34,COSCO,Sea,301,224,296,163,188,68,85.97856302697099,8.276128477836236,64,50,9,205.98521379196606,0,0,1,0,0,1,0
944,Wuxi Airport,Shanghai Airport,67,Railway Authority,Sea,385,240,159,147,217,131,78.20120778185935,5.297826425511596,58,60,0,40.58291612717196,1,1,1,0,0,1,1
945,Singapore Port,Shanghai Airport,34,Railway Authority,Sea,129,334,433,79,105,143,158.27148067590014,4.814850856973555,34,38,9,91.25017062352775,0,0,1,0,0,0,0
946,Shanghai Airport,Singapore Warehouse,7,Railway Authority,Air,260,132,352,130,234,118,140.4566293832682,4.185433518800217,46,62,0,205.88056566038023,0,1,0,1,1,1,0
947,Malaysia Railway Station,Malaysia Warehouse,67,DHL,Truck,118,459,126,171,108,71,131.78294634095843,2.8053072479724785,52,64,8,183.14269755255043,0,1,0,0,1,0,0
948,Wuxi Warehouse,Wuxi Warehouse,67,DHL,Truck,384,197,359,133,140,71,63.763833258144956,5.862969052438919,31,37,7,35.08692403760908,1,0,0,0,0,0,0
949,Malaysia Port,Shanghai Airport,67,COSCO,Rail,365,308,426,67,150,98,85.66525636456353,8.965904628816753,60,24,9,148.96744424208376,1,0,0,1,1,1,1
950,Malaysia Warehouse,Singapore Warehouse,34,Railway Authority,Sea,382,139,262,185,124,76,185.35437372812265,2.2040985144377334,43,25,1,145.5240248356036,1,0,1,1,0,1,0
951,Wuxi Airport,Singapore Port,34,KTM,Air,458,105,131,188,236,80,77.2136712887751,1.4686074013245656,70,25,9,173.14899365184397,0,0,0,0,1,0,1
952,Singapore Airport,Shanghai Warehouse,7,DHL,Rail,497,133,339,66,138,51,103.80619134468651,4.359385586798779,66,41,0,86.06776481457976,1,0,0,1,0,0,1
953,Malaysia Railway Station,Shanghai Airport,34,KTM,Sea,288,248,451,71,133,66,111.82128024292695,7.250408958854884,54,35,6,227.30530118245042,1,0,1,0,0,1,0
954,Malaysia Port,Malaysia Port,7,COSCO,Rail,255,239,241,85,232,72,154.86026667827656,2.500540802794777,28,26,1,58.14343574030206,1,1,0,0,0,0,1
955,Malaysia Warehouse,Shanghai Warehouse,7,Evergreen,Rail,164,411,309,132,128,65,77.18713441756034,3.902132841706381,28,32,9,91.48272635915998,0,0,0,1,0,1,1
956,Malaysia Warehouse,Wuxi Airport,34,KTM,Rail,323,289,399,152,278,67,158.25841428179,4.942169585357956,34,57,2,120.64799246767934,0,0,1,0,0,1,0
957,Shanghai Warehouse,Malaysia Airport,7,Railway Authority,Sea,447,307,396,109,164,130,150.16496387902816,4.161073938242232,38,70,0,112.34082872183227,0,0,1,0,0,1,0
958,Malaysia Port,Wuxi Airport,34,Railway Authority,Sea,352,165,138,106,276,75,124.87777069461065,6.805411215135859,49,46,7,32.95653498151282,1,0,1,1,0,0,1
959,Malaysia Warehouse,Shanghai Warehouse,67,KTM,Sea,457,453,340,98,237,93,160.78772779146544,1.8555572927834936,35,58,7,103.28769639106854,1,1,0,1,1,1,1
960,Singapore Port,Shanghai Port,7,COSCO,Air,112,371,432,78,165,54,144.23483454028712,9.006811125583924,34,41,4,36.509017332317605,1,0,1,0,0,0,0
961,Wuxi Warehouse,Shanghai Airport,34,Evergreen,Truck,107,409,372,127,222,84,61.56120113905771,6.540185062734067,45,52,3,203.34417455242803,1,0,0,1,1,1,1
962,Singapore Airport,Malaysia Airport,34,KTM,Sea,482,339,342,145,180,90,84.5381505753681,1.373952536601168,59,69,0,51.814333529203765,1,1,0,1,1,1,1
963,Singapore Airport,Shanghai Warehouse,67,COSCO,Air,221,253,122,68,272,83,137.00904013558025,4.046649579661182,25,58,2,167.96614996187094,1,0,0,1,1,0,0
964,Shanghai Warehouse,Wuxi Warehouse,7,Railway Authority,Air,458,245,436,176,189,149,129.17931481477464,6.3272626728322,66,60,9,32.92080658188153,0,1,0,1,1,0,1
965,Malaysia Airport,Shanghai Warehouse,34,KTM,Rail,311,224,234,165,177,140,94.63271514623816,7.616748120537997,69,67,6,207.66445014849697,1,1,1,1,0,1,0
966,Singapore Railway Station,Malaysia Railway Station,67,Railway Authority,Sea,328,120,450,63,292,105,51.65316063186501,2.0581848452586904,68,32,3,141.02418702604137,0,1,0,0,1,1,1
967,Wuxi Airport,Malaysia Airport,34,KTM,Rail,225,449,328,75,221,59,196.8989899774773,4.265445714705829,67,34,1,147.90327471373269,1,0,0,1,1,0,0
968,Malaysia Airport,Shanghai Warehouse,67,Railway Authority,Sea,295,433,162,63,266,90,156.15995576106678,3.7823710080441306,64,39,7,110.26161607103371,0,1,1,0,0,1,0
969,Shanghai Port,Wuxi Railway Station,67,Railway Authority,Sea,144,256,391,91,240,92,181.73816925302123,9.298513845749842,40,40,6,140.87705790546474,0,0,0,0,0,1,0
970,Malaysia Airport,Wuxi Airport,34,Evergreen,Rail,81,498,140,119,188,116,166.025189998562,2.2911923279687523,39,45,3,116.58280047263861,1,0,1,1,1,1,1
971,Wuxi Port,Malaysia Port,7,Railway Authority,Truck,57,288,405,133,110,54,86.25584896766233,7.010487277647556,24,41,8,170.7338850639935,1,1,0,1,1,0,0
972,Singapore Warehouse,Wuxi Airport,34,Evergreen,Truck,145,416,356,99,237,146,145.0844106074012,7.954938686745324,34,42,1,122.50159699419554,1,0,1,0,1,0,1
973,Wuxi Warehouse,Singapore Railway Station,7,KTM,Rail,207,354,377,97,169,104,192.07080414538675,8.045819417085188,45,71,6,161.5575277704011,1,0,1,0,0,1,0
974,Shanghai Airport,Shanghai Airport,67,COSCO,Sea,127,449,302,164,228,86,158.21221622760936,8.630094748826906,28,66,5,221.3682990433614,0,0,0,0,0,0,1
975,Wuxi Airport,Singapore Railway Station,7,Railway Authority,Truck,399,338,185,134,144,80,199.47843753702816,9.381192757249023,36,68,1,143.00265121232206,1,0,0,1,0,1,0
976,Wuxi Warehouse,Singapore Warehouse,34,KTM,Rail,131,195,471,62,291,57,135.4602539912317,9.26172034721661,52,31,6,159.41848935519897,1,0,0,0,0,0,1
977,Singapore Railway Station,Wuxi Port,7,Evergreen,Air,141,387,486,75,286,63,192.36882864637795,8.153564625508936,36,31,4,142.8607162377101,0,1,0,1,1,0,1
978,Malaysia Airport,Singapore Port,7,Railway Authority,Sea,337,179,350,173,160,136,177.62439466505344,8.774188807596433,38,29,2,144.2920132289152,1,1,1,0,1,1,1
979,Malaysia Warehouse,Wuxi Airport,67,Evergreen,Air,64,484,218,66,156,130,182.18545889362298,9.29038230461369,65,63,3,46.34147956278726,1,1,0,0,1,1,0
980,Wuxi Port,Malaysia Warehouse,67,Railway Authority,Sea,329,319,363,58,177,76,109.21081073429824,5.380918610184074,50,53,7,231.3788947398136,1,0,1,1,1,0,1
981,Singapore Port,Wuxi Railway Station,67,KTM,Rail,194,277,160,102,163,125,68.29554042067278,5.034351353139151,24,32,9,104.87010156624093,0,1,0,0,0,1,0
982,Wuxi Airport,Wuxi Railway Station,34,KTM,Rail,318,138,231,118,287,53,130.30959851099828,9.74079796450247,54,70,2,205.9036941136452,0,1,0,0,1,0,0
983,Wuxi Warehouse,Malaysia Port,34,Evergreen,Rail,283,317,225,92,295,61,199.16417398533983,6.406399301123514,48,40,1,214.1637471443914,1,1,1,1,0,1,0
984,Malaysia Railway Station,Wuxi Airport,7,DHL,Air,203,239,376,174,173,95,176.26044354966533,6.382114697842306,26,24,6,100.85655619732862,0,1,0,1,0,0,0
985,Malaysia Railway Station,Singapore Railway Station,7,Railway Authority,Rail,95,174,370,118,102,75,110.599682017014,9.093845089715147,29,53,8,70.68339668027235,1,0,0,0,0,0,0
986,Singapore Airport,Malaysia Airport,34,Railway Authority,Sea,200,216,405,182,206,81,169.96838353465165,6.5523705721195515,56,40,4,214.91499257589186,0,1,0,1,1,0,0
987,Singapore Warehouse,Malaysia Warehouse,67,Railway Authority,Air,442,306,264,121,162,85,108.2671736722591,5.305086666329058,42,24,1,85.36580362978344,0,0,1,1,1,1,1
988,Malaysia Airport,Shanghai Warehouse,7,Railway Authority,Air,210,404,407,115,245,105,172.4993177569273,3.4727902927630376,33,54,4,147.53373360937974,1,0,0,1,0,1,0
989,Singapore Warehouse,Malaysia Port,7,COSCO,Rail,400,135,247,129,237,101,76.93433657610233,9.028445557003506,70,25,6,173.35679731846997,1,1,1,0,0,0,1
990,Singapore Railway Station,Shanghai Railway Station,7,DHL,Truck,305,398,246,109,196,136,122.48961191147636,5.138444867764971,50,44,6,193.41386222127437,1,0,0,1,0,0,1
991,Shanghai Port,Wuxi Warehouse,67,COSCO,Truck,235,221,222,198,234,82,135.49164250925608,4.862736946320136,51,37,1,130.24537707998294,1,0,0,1,0,0,0
992,Wuxi Railway Station,Shanghai Airport,34,KTM,Air,117,237,425,147,280,81,191.11784956695158,5.696432203738347,39,59,0,181.8845214243275,0,0,1,1,0,0,1
993,Malaysia Railway Station,Shanghai Railway Station,7,DHL,Rail,454,232,349,94,224,76,158.09306286656067,2.7858419485543107,54,71,3,151.27951072411472,0,0,0,0,0,0,1
994,Wuxi Port,Shanghai Port,34,Railway Authority,Air,286,134,202,158,212,125,157.42880086297777,7.935817422145323,68,25,8,177.41835079732445,0,1,1,1,0,1,0
995,Malaysia Airport,Wuxi Port,34,DHL,Sea,119,103,229,112,298,84,150.877414338062,9.421493890318045,35,48,9,206.3251313615999,1,1,1,0,0,1,1
996,Wuxi Warehouse,Wuxi Railway Station,67,DHL,Rail,309,423,275,123,251,133,162.62333626261386,2.086233618288139,38,51,7,220.38994914939147,1,0,1,0,1,1,1
997,Singapore Airport,Singapore Port,34,DHL,Sea,320,165,415,147,228,114,72.04900323465193,4.983484671096006,63,63,1,214.05442861036832,0,1,1,1,1,0,0
998,Malaysia Airport,Singapore Railway Station,7,DHL,Air,115,389,453,158,199,92,86.64008722786436,3.8165594335865123,57,70,3,198.16910658499884,1,0,1,1,1,0,0
999,Wuxi Port,Shanghai Port,7,DHL,Sea,434,329,196,172,143,142,179.716113800957,9.031733162844228,43,49,4,202.36513372336773,1,1,0,1,0,1,1
1000,Malaysia Warehouse,Wuxi Warehouse,67,Railway Authority,Truck,233,446,238,180,264,149,120.87399018973848,1.8351954362919156,62,39,9,219.58175049051263,1,1,0,1,0,0,1
1001,Singapore Warehouse,Singapore Warehouse,34,KTM,Truck,397,108,464,172,132,111,82.19443614843146,7.5930516870512905,58,48,4,46.06023508874457,1,1,0,0,0,1,0
1002,Singapore Railway Station,Shanghai Warehouse,7,COSCO,Rail,70,181,193,182,129,56,185.27756314221438,5.728336716191056,35,50,2,87.22751817462313,0,1,1,1,1,0,0
1003,Shanghai Railway Station,Singapore Warehouse,67,Railway Authority,Rail,464,289,166,65,182,74,185.70289756520023,6.171094333834609,32,26,9,31.462333975967045,0,0,1,1,0,1,1
1004,Malaysia Airport,Shanghai Warehouse,7,KTM,Sea,175,186,248,128,201,139,79.38602966818412,6.38091230034529,24,47,3,29.80630490522787,1,0,1,0,0,0,1
1005,Shanghai Airport,Shanghai Port,7,Evergreen,Truck,266,301,255,66,108,74,150.02693117723356,2.4578501576273037,61,55,6,51.38631709320502,1,1,1,0,0,0,1
1006,Wuxi Port,Malaysia Railway Station,67,KTM,Truck,436,466,325,125,265,72,156.5828009088931,3.6893710673542817,39,37,9,135.02823566096873,0,1,0,0,0,1,0
1007,Shanghai Warehouse,Malaysia Port,67,Evergreen,Truck,313,209,171,125,146,84,133.13716901808493,4.786708932427647,45,28,8,110.08250649187019,1,0,0,0,0,1,0
1008,Singapore Warehouse,Wuxi Airport,67,COSCO,Sea,395,281,380,186,186,103,81.22326808048751,7.623499875770425,58,40,6,97.00695380247154,0,0,1,1,1,0,1
1009,Shanghai Warehouse,Malaysia Warehouse,67,Railway Authority,Sea,291,490,399,175,157,56,71.42702819555272,1.6962612168943643,36,28,5,139.88603292410443,0,1,0,1,0,1,0
1010,Singapore Airport,Wuxi Airport,7,KTM,Truck,467,202,443,127,186,124,190.3084529427472,2.6104089816208997,63,46,7,152.66992152523324,1,0,0,0,0,0,1
1011,Singapore Airport,Malaysia Port,34,DHL,Sea,60,398,213,197,174,70,196.35083826759117,9.059585251921913,68,26,8,199.41766993856058,1,1,0,0,0,1,0
1012,Shanghai Port,Shanghai Airport,67,COSCO,Sea,375,458,413,160,159,95,156.4520967964428,1.9112426174519637,40,35,0,66.32337461619723,1,0,1,0,1,0,0
1013,Singapore Warehouse,Singapore Railway Station,34,KTM,Truck,349,134,332,187,166,71,151.3403701449767,7.958855226642381,61,48,4,188.94113525407593,1,0,0,0,1,0,1
1014,Wuxi Port,Wuxi Railway Station,34,COSCO,Rail,230,262,452,168,231,53,56.97292824475434,5.720276158578622,30,49,3,81.01762971573041,0,0,0,0,0,0,0
1015,Malaysia Airport,Shanghai Warehouse,7,KTM,Rail,427,474,304,115,100,54,162.70671686776,8.414420525236316,24,44,4,160.59224554477905,0,1,0,1,0,0,0
1016,Wuxi Railway Station,Wuxi Port,7,DHL,Truck,335,258,191,130,144,112,136.74670486249306,6.399378045342377,45,49,0,165.77661974444382,0,0,0,0,1,1,1
1017,Singapore Port,Wuxi Airport,34,Railway Authority,Air,58,389,280,127,123,140,167.56334237623258,2.5621237409820043,28,69,4,29.87256476871189,0,0,1,1,1,0,0
1018,Wuxi Warehouse,Singapore Airport,67,Evergreen,Air,252,499,313,63,239,84,99.488589116448,6.5258943286161974,35,30,8,147.82804879588525,1,1,1,1,0,0,0
1019,Wuxi Airport,Singapore Airport,7,DHL,Rail,149,409,412,152,271,54,73.67000977874814,9.259009532043823,56,57,1,213.8953793672921,1,0,1,0,0,1,1
1020,Wuxi Airport,Shanghai Warehouse,67,Railway Authority,Rail,301,309,286,118,244,91,118.16528124930801,6.653598151375126,39,31,4,138.51419432454966,1,0,0,1,1,0,0
1021,Singapore Warehouse,Malaysia Airport,34,Evergreen,Truck,52,396,143,66,102,149,72.72314630690619,2.904683568498359,54,36,1,165.62873609019732,1,0,0,1,0,0,1
1022,Wuxi Warehouse,Malaysia Port,67,Evergreen,Air,283,485,127,61,270,93,189.37417193819135,7.383192541649059,47,58,7,184.93710692116355,1,1,1,1,0,0,0
1023,Shanghai Port,Shanghai Port,34,COSCO,Rail,390,442,337,144,149,51,85.95660586244895,8.282629928787998,38,59,2,73.45635090923099,1,1,1,0,1,0,1
1024,Singapore Airport,Shanghai Warehouse,34,Evergreen,Sea,360,376,405,59,172,103,129.5129352112227,6.402791404502446,54,47,0,209.71470154837903,0,1,1,0,0,1,1
1025,Singapore Airport,Shanghai Railway Station,67,Railway Authority,Truck,145,462,286,154,268,60,100.98092121106163,3.8452025556561202,26,42,3,194.95474354891044,0,1,1,1,1,0,0
1026,Shanghai Warehouse,Wuxi Port,34,Railway Authority,Rail,395,217,107,99,193,85,165.34913323245019,2.9554073108902914,40,69,2,27.042856439908512,0,0,0,0,1,1,0
1027,Singapore Railway Station,Wuxi Port,34,KTM,Air,299,346,134,157,265,99,123.21884606859983,7.717233910206061,58,47,8,43.5226494432441,0,0,1,0,1,1,0
1028,Malaysia Warehouse,Shanghai Airport,7,Railway Authority,Air,133,332,414,63,252,143,170.6170591369424,3.668297627471871,37,69,4,223.81523010884027,0,1,1,1,0,1,0
1029,Shanghai Railway Station,Wuxi Port,67,KTM,Truck,215,461,483,189,202,121,133.1313314873667,6.584122046929377,70,70,4,72.2137190570095,0,1,0,1,0,1,0
1030,Shanghai Airport,Shanghai Warehouse,34,Railway Authority,Truck,240,291,132,136,293,72,188.0589622814777,4.530753857671471,54,66,3,210.00632620646715,0,1,0,1,0,0,1
1031,Malaysia Railway Station,Shanghai Warehouse,7,Evergreen,Rail,182,330,302,155,183,128,151.30508915255479,4.764539882189312,25,59,4,237.9936043157436,1,0,1,0,1,0,1
1032,Singapore Airport,Shanghai Port,67,Railway Authority,Air,59,171,225,122,117,50,52.8690552864112,8.03550046892548,69,64,4,126.02673289108093,0,0,1,0,0,1,1
1033,Singapore Railway Station,Shanghai Warehouse,34,DHL,Truck,182,399,344,104,162,143,131.84524733712277,4.261186788158973,58,44,4,157.29901036774962,1,1,1,1,1,0,0
1034,Shanghai Port,Shanghai Port,67,KTM,Air,316,362,142,152,221,92,102.72768943282375,9.06884269500061,47,44,4,87.57622001388116,1,1,1,1,1,0,0
1035,Shanghai Port,Malaysia Airport,67,COSCO,Air,396,130,339,140,171,91,146.7506756862108,1.3777794692483414,47,56,9,214.5066356276262,0,1,1,0,1,1,0
1036,Singapore Railway Station,Wuxi Airport,34,DHL,Truck,434,106,476,151,175,128,154.40009954762553,2.020164951605771,41,39,5,154.09001430572147,1,1,1,1,0,0,1
1037,Shanghai Railway Station,Wuxi Railway Station,67,COSCO,Rail,412,152,204,156,234,135,51.71293178065374,2.268677909532478,52,41,8,179.17645555804066,1,0,1,1,0,1,0
1038,Singapore Port,Singapore Railway Station,7,DHL,Rail,218,122,217,142,228,100,77.98028707813248,3.034535667794663,71,55,9,201.8091476736777,0,1,0,0,1,1,0
1039,Singapore Railway Station,Shanghai Railway Station,7,Railway Authority,Rail,283,160,316,105,209,95,55.977927258053896,5.444108599861095,64,26,5,155.9770299422168,0,1,0,1,1,0,1
1040,Wuxi Port,Shanghai Railway Station,34,Evergreen,Air,449,236,203,168,144,77,87.36481579908268,8.182760739080775,46,58,9,201.30299096552363,1,1,0,0,0,1,1
1041,Wuxi Railway Station,Singapore Warehouse,67,Railway Authority,Rail,139,495,354,169,135,131,67.64142153478632,4.249651158747057,50,49,6,197.18055925678357,1,1,1,1,1,1,0
1042,Singapore Airport,Shanghai Airport,7,Railway Authority,Sea,478,309,359,55,163,148,126.53287937834052,9.470550065307645,52,49,0,128.15638384597662,1,0,1,0,1,0,1
1043,Malaysia Railway Station,Malaysia Airport,67,COSCO,Sea,470,222,312,62,175,141,109.8281234621084,5.657620069933859,64,48,1,225.31724696005682,1,1,1,1,0,1,1
1044,Singapore Port,Malaysia Airport,7,Railway Authority,Rail,317,144,153,97,113,146,199.12895715649867,3.49161884860312,47,35,7,209.7900435313842,1,0,1,0,0,0,0
1045,Singapore Railway Station,Shanghai Port,7,Evergreen,Rail,264,482,376,183,137,107,179.1013623235862,7.18043052394326,59,41,4,106.8044671742968,1,0,0,1,1,1,0
1046,Singapore Airport,Malaysia Airport,7,DHL,Truck,252,425,415,61,106,107,97.74201386556862,4.835098350828714,48,62,5,147.192427654237,1,1,1,1,0,1,0
1047,Singapore Airport,Wuxi Warehouse,7,Railway Authority,Sea,262,395,157,107,285,67,144.54768026047276,1.5961536300926291,52,32,0,83.45264070320489,1,0,0,0,0,1,0
1048,Shanghai Railway Station,Malaysia Port,67,KTM,Rail,70,115,377,121,102,102,191.61807392052248,4.031761864956227,37,55,0,140.56896991413402,0,0,0,1,1,0,1
1049,Malaysia Port,Malaysia Airport,67,KTM,Truck,467,247,188,156,249,93,51.33862289214284,3.3287990518905035,26,32,6,131.58465692194397,1,1,0,0,1,1,1
1050,Malaysia Port,Shanghai Airport,34,Railway Authority,Rail,470,429,443,159,160,124,159.21177783696285,1.0108943773540315,70,40,6,134.07553656825039,0,0,0,0,1,1,0
